run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,potion_use_count,dawn_chalice_use_count,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
18,12362,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,1,0,4,3,0,0,76,45,8,1,0,0,party wiped
19,12363,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,3,1,0,0,party wiped
20,12364,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
21,12365,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
22,12366,1,Normal,25,1,1,0,1,27,27,0,0,0,0,1,1,1,0,4,3,0,0,0,26,3,0,1,1,flee×1
22,12366,2,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,4,3,0,0,9,27,2,1,0,0,party wiped
23,12367,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,5,1,0,0,party wiped
24,12368,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,2,1,0,0,party wiped
25,12369,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
26,12370,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,4,1,0,0,party wiped
27,12371,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
28,12372,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,7,27,3,1,0,0,party wiped
29,12373,1,Normal,36,1,1,1,0,27,27,0,0,5,0,1,1,1,0,4,3,0,0,28,18,5,0,1,1,
29,12373,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,4,3,0,0,9,27,2,1,0,0,party wiped
30,12374,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
31,12375,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
32,12376,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,2,1,0,0,party wiped
33,12377,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,55,51,8,1,0,0,party wiped
34,12378,1,Normal,16,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
35,12379,1,Normal,9,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,9,51,5,1,0,0,party wiped; flee×1
36,12380,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
37,12381,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
38,12382,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
39,12383,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
40,12384,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
41,12385,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
42,12386,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,2,1,0,0,party wiped
43,12387,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
44,12388,1,Normal,27,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,37,51,6,1,0,0,party wiped
45,12389,1,Normal,25,1,1,1,0,27,27,0,0,5,0,1,1,1,0,4,3,0,0,28,24,4,0,1,1,
45,12389,2,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,4,3,0,0,18,27,3,1,0,0,party wiped
46,12390,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
47,12391,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
48,12392,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
49,12393,1,Normal,26,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
50,12394,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
51,12395,1,Normal,16,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,9,53,6,1,0,0,party wiped; flee×1
52,12396,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,37,27,5,1,0,0,party wiped
53,12397,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,42,45,6,1,0,0,party wiped
54,12398,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,3,1,0,0,party wiped
55,12399,1,Normal,21,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,37,27,5,1,0,0,party wiped
56,12400,1,Normal,29,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,16,51,6,1,0,0,party wiped; flee×1
57,12401,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,51,27,9,1,0,0,party wiped
58,12402,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
59,12403,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
60,12404,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,37,27,4,1,0,0,party wiped
61,12405,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,35,27,6,1,0,0,party wiped
62,12406,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,28,27,4,1,0,0,party wiped
63,12407,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
64,12408,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,37,51,8,1,0,0,party wiped
65,12409,1,Normal,14,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,9,51,6,1,0,0,party wiped; flee×1
66,12410,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,46,27,5,1,0,0,party wiped
67,12411,1,Normal,24,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,5,1,0,0,party wiped
68,12412,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
69,12413,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,5,1,0,0,party wiped
70,12414,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
71,12415,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
72,12416,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,3,1,0,0,party wiped
73,12417,1,Normal,27,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,42,51,5,1,0,0,party wiped
74,12418,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,51,51,7,1,0,0,party wiped
75,12419,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,7,1,0,0,party wiped
76,12420,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,2,1,0,0,party wiped
77,12421,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
78,12422,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,28,27,4,1,0,0,party wiped
79,12423,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
80,12424,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,16,27,4,1,0,0,party wiped
81,12425,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
82,12426,1,Normal,17,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,27,27,3,1,0,0,party wiped
83,12427,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,4,1,0,0,party wiped
84,12428,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,44,27,4,1,0,0,party wiped
85,12429,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
86,12430,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,2,1,0,0,party wiped
87,12431,1,Normal,24,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,3,1,0,0,party wiped
88,12432,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,2,1,0,0,party wiped
89,12433,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,2,1,0,0,party wiped
90,12434,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,2,1,0,0,party wiped
91,12435,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,51,27,6,1,0,0,party wiped
92,12436,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,2,1,0,0,party wiped
93,12437,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
94,12438,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
95,12439,1,Normal,25,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
96,12440,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
97,12441,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
98,12442,1,Normal,32,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,28,48,6,1,0,0,party wiped
99,12443,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,51,27,5,1,0,0,party wiped
100,12444,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,28,27,5,1,0,0,party wiped
101,12445,1,Normal,13,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,4,1,0,0,party wiped
102,12446,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,3,1,0,0,party wiped
103,12447,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
104,12448,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,2,1,0,0,party wiped
105,12449,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
106,12450,1,Normal,30,3,3,1,1,27,0,0,0,5,0,1,1,1,0,4,3,0,0,37,51,6,1,0,0,party wiped; flee×1
107,12451,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,3,1,0,0,party wiped
108,12452,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
109,12453,1,Normal,21,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,2,1,0,0,party wiped
110,12454,1,Normal,15,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,23,48,5,1,0,0,party wiped; flee×1
111,12455,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,2,1,0,0,party wiped
112,12456,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,4,1,0,0,party wiped
113,12457,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
114,12458,1,Normal,19,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
115,12459,1,Normal,16,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
116,12460,1,Normal,10,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,23,51,4,1,0,0,party wiped; flee×1
117,12461,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,4,1,0,0,party wiped
118,12462,1,Normal,14,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,18,51,5,1,0,0,party wiped; flee×1
119,12463,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,5,1,0,0,party wiped
120,12464,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,1,0,4,3,0,0,74,48,9,1,0,0,party wiped
121,12465,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,16,27,3,1,0,0,party wiped
122,12466,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,2,1,0,0,party wiped
123,12467,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
124,12468,1,Normal,13,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
125,12469,1,Normal,23,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
126,12470,1,Normal,11,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,27,48,5,1,0,0,party wiped; flee×1
127,12471,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,51,51,6,1,0,0,party wiped
128,12472,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
129,12473,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,3,1,0,0,party wiped
130,12474,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,37,27,4,1,0,0,party wiped
131,12475,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
132,12476,1,Normal,17,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
133,12477,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,3,1,0,0,party wiped
134,12478,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
135,12479,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,51,51,6,1,0,0,party wiped
136,12480,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
137,12481,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
138,12482,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
139,12483,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,4,1,0,0,party wiped
140,12484,1,Normal,21,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,37,27,5,1,0,0,party wiped
141,12485,1,Normal,8,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,23,53,5,1,0,0,party wiped; flee×1
142,12486,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,46,27,5,1,0,0,party wiped
143,12487,1,Normal,13,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,9,51,4,1,0,0,party wiped; flee×1
144,12488,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,27,27,3,1,0,0,party wiped
145,12489,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
146,12490,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
147,12491,1,Normal,22,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
148,12492,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,4,1,0,0,party wiped
149,12493,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,2,1,0,0,party wiped
150,12494,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
151,12495,1,Normal,6,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,14,48,4,1,0,0,party wiped; flee×1
152,12496,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
153,12497,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
154,12498,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,4,1,0,0,party wiped
155,12499,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
156,12500,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,51,51,7,1,0,0,party wiped
157,12501,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
158,12502,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
159,12503,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
160,12504,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,3,1,0,0,party wiped
161,12505,1,Normal,21,4,4,2,1,27,0,0,0,10,0,1,1,3,0,2,3,0,0,56,96,10,1,0,0,party wiped; flee×1
162,12506,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
163,12507,1,Normal,18,3,3,1,1,27,0,0,0,5,0,1,1,1,0,4,3,0,0,44,51,6,1,0,0,party wiped; flee×1
164,12508,1,Normal,28,0,0,0,0,27,27,0,0,0,0,1,1,0,0,5,3,0,0,0,0,0,0,1,1,
164,12508,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,4,1,0,0,party wiped
165,12509,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
166,12510,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
167,12511,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
168,12512,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,20,27,5,1,0,0,party wiped
169,12513,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
170,12514,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
171,12515,1,Normal,17,3,3,1,1,27,0,0,0,5,0,1,1,2,0,3,3,0,0,55,71,7,1,0,0,party wiped; flee×1
172,12516,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,3,1,0,0,party wiped
173,12517,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
174,12518,1,Normal,23,4,4,1,2,27,0,0,0,5,0,1,1,3,0,2,3,0,0,42,93,12,1,0,0,party wiped; flee×2
175,12519,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
176,12520,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,4,1,0,0,party wiped
177,12521,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
178,12522,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,51,27,5,1,0,0,party wiped
179,12523,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
180,12524,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,3,1,0,0,party wiped
181,12525,1,Normal,25,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,37,51,6,1,0,0,party wiped
182,12526,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,2,1,0,0,party wiped
183,12527,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,21,27,4,1,0,0,party wiped
184,12528,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,2,1,0,0,party wiped
185,12529,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,3,1,0,0,party wiped
186,12530,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,4,1,0,0,party wiped
187,12531,1,Normal,28,3,3,1,2,27,27,0,0,5,0,1,1,3,0,2,3,0,0,28,72,8,0,1,1,flee×2
187,12531,2,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,0,0,2,3,0,0,46,27,4,1,0,0,party wiped
188,12532,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
189,12533,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
190,12534,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,4,1,0,0,party wiped
191,12535,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,3,1,0,0,party wiped
192,12536,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,37,48,7,1,0,0,party wiped
193,12537,1,Normal,19,3,3,0,2,27,0,0,0,0,0,1,1,2,0,3,3,0,0,9,72,9,1,0,0,party wiped; flee×2
194,12538,1,Normal,17,2,2,0,1,27,0,0,0,0,0,1,1,1,0,4,3,0,0,9,48,5,1,0,0,party wiped; flee×1
195,12539,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,14,27,4,1,0,0,party wiped
196,12540,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,25,27,4,1,0,0,party wiped
197,12541,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,2,1,0,0,party wiped
198,12542,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,4,1,0,0,party wiped
199,12543,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
